ID_RSSD_SUCCESSOR,TRNSFM_CD,DT_TRANS
446288,Charter Discontinued (Merger or Purchase & Assumption),1
446578,Charter Discontinued (Merger or Purchase & Assumption),1
446578,"Failure, Government Assistance Provided",1
447025,Charter Discontinued (Merger or Purchase & Assumption),1
447146,Charter Discontinued (Merger or Purchase & Assumption),1
447351,"Failure, Government Assistance Provided",1
445281,Charter Discontinued (Merger or Purchase & Assumption),1
447388,Charter Discontinued (Merger or Purchase & Assumption),1
447397,Charter Discontinued (Merger or Purchase & Assumption),1
448031,Charter Discontinued (Merger or Purchase & Assumption),1
448040,Charter Discontinued (Merger or Purchase & Assumption),1
448077,Charter Discontinued (Merger or Purchase & Assumption),1
448255,"Failure, Government Assistance Provided",1
448273,Charter Discontinued (Merger or Purchase & Assumption),1
448581,Charter Discontinued (Merger or Purchase & Assumption),1
448590,Charter Discontinued (Merger or Purchase & Assumption),1
448590,"Failure, Government Assistance Provided",1
448750,"Failure, Government Assistance Provided",1
445290,Charter Discontinued (Merger or Purchase & Assumption),1
445272,Charter Discontinued (Merger or Purchase & Assumption),1
440996,Charter Discontinued (Merger or Purchase & Assumption),1
442897,Charter Retained (Merger or Purchase & Assumption),1
441180,"Failure, Government Assistance Provided",1
441256,"Failure, Government Assistance Provided",1
442011,Charter Discontinued (Merger or Purchase & Assumption),1
442057,Charter Discontinued (Merger or Purchase & Assumption),1
442114,Charter Discontinued (Merger or Purchase & Assumption),1
442178,Charter Discontinued (Merger or Purchase & Assumption),1
442253,Charter Discontinued (Merger or Purchase & Assumption),1
442271,Charter Discontinued (Merger or Purchase & Assumption),1
442271,"Failure, Government Assistance Provided",1
442561,Charter Discontinued (Merger or Purchase & Assumption),1
442570,Charter Discontinued (Merger or Purchase & Assumption),1
442990,Charter Discontinued (Merger or Purchase & Assumption),1
445058,Charter Discontinued (Merger or Purchase & Assumption),1
443175,"Failure, Government Assistance Provided",1
443205,Charter Discontinued (Merger or Purchase & Assumption),1
443205,"Failure, Government Assistance Provided",1
443643,Charter Discontinued (Merger or Purchase & Assumption),1
443700,Charter Discontinued (Merger or Purchase & Assumption),1
443791,Charter Discontinued (Merger or Purchase & Assumption),1
444127,"Failure, Government Assistance Provided",1
444257,Charter Discontinued (Merger or Purchase & Assumption),1
444350,Charter Discontinued (Merger or Purchase & Assumption),1
444471,"Failure, Government Assistance Provided",1
444958,Charter Discontinued (Merger or Purchase & Assumption),1
264558,Charter Discontinued (Merger or Purchase & Assumption),1
264455,"Failure, Government Assistance Provided",1
264455,Charter Discontinued (Merger or Purchase & Assumption),1
95985,Charter Discontinued (Merger or Purchase & Assumption),1
85098,Charter Discontinued (Merger or Purchase & Assumption),1
85351,Charter Discontinued (Merger or Purchase & Assumption),1
85379,Charter Discontinued (Merger or Purchase & Assumption),1
85397,Charter Discontinued (Merger or Purchase & Assumption),1
85799,Charter Discontinued (Merger or Purchase & Assumption),1
86198,Charter Discontinued (Merger or Purchase & Assumption),1
86255,"Failure, Government Assistance Provided",1
86527,Charter Discontinued (Merger or Purchase & Assumption),1
86675,Charter Discontinued (Merger or Purchase & Assumption),1
87092,Charter Discontinued (Merger or Purchase & Assumption),1
87234,Charter Discontinued (Merger or Purchase & Assumption),1
87355,Charter Discontinued (Merger or Purchase & Assumption),1
87533,"Failure, Government Assistance Provided",1
87654,Charter Discontinued (Merger or Purchase & Assumption),1
87850,Charter Discontinued (Merger or Purchase & Assumption),1
87944,"Failure, Government Assistance Provided",1
88035,Charter Discontinued (Merger or Purchase & Assumption),1
88099,Charter Discontinued (Merger or Purchase & Assumption),1
88231,Charter Discontinued (Merger or Purchase & Assumption),1
88231,"Failure, Government Assistance Provided",1
88240,"Failure, Government Assistance Provided",1
88530,Charter Discontinued (Merger or Purchase & Assumption),1
88530,"Failure, Government Assistance Provided",1
88576,Charter Discontinued (Merger or Purchase & Assumption),1
88688,Charter Discontinued (Merger or Purchase & Assumption),1
84989,Charter Discontinued (Merger or Purchase & Assumption),1
84859,Charter Discontinued (Merger or Purchase & Assumption),1
84635,"Failure, Government Assistance Provided",1
81876,Charter Discontinued (Merger or Purchase & Assumption),1
79471,Charter Discontinued (Merger or Purchase & Assumption),1
79574,Charter Discontinued (Merger or Purchase & Assumption),1
79677,Charter Discontinued (Merger or Purchase & Assumption),1
80178,Charter Discontinued (Merger or Purchase & Assumption),1
80383,Charter Discontinued (Merger or Purchase & Assumption),1
80703,"Failure, Government Assistance Provided",1
80776,Charter Discontinued (Merger or Purchase & Assumption),1
80972,Charter Discontinued (Merger or Purchase & Assumption),1
81652,Charter Discontinued (Merger or Purchase & Assumption),1
81652,"Failure, Government Assistance Provided",1
81698,Charter Discontinued (Merger or Purchase & Assumption),1
82181,Charter Discontinued (Merger or Purchase & Assumption),1
84297,Charter Discontinued (Merger or Purchase & Assumption),1
82314,Charter Discontinued (Merger or Purchase & Assumption),1
82396,Charter Discontinued (Merger or Purchase & Assumption),1
82583,Charter Discontinued (Merger or Purchase & Assumption),1
82770,"Failure, Government Assistance Provided",1
82837,"Failure, Government Assistance Provided",1
83058,Charter Discontinued (Merger or Purchase & Assumption),1
83375,Charter Discontinued (Merger or Purchase & Assumption),1
83441,Charter Discontinued (Merger or Purchase & Assumption),1
83638,Charter Discontinued (Merger or Purchase & Assumption),1
83656,Charter Discontinued (Merger or Purchase & Assumption),1
84073,"Failure, Government Assistance Provided",1
88772,Charter Discontinued (Merger or Purchase & Assumption),1
88802,Charter Retained (Merger or Purchase & Assumption),1
89162,"Failure, Government Assistance Provided",1
93374,Charter Discontinued (Merger or Purchase & Assumption),1
91866,Charter Discontinued (Merger or Purchase & Assumption),1
91893,Charter Discontinued (Merger or Purchase & Assumption),1
92087,Charter Discontinued (Merger or Purchase & Assumption),1
92340,Charter Discontinued (Merger or Purchase & Assumption),1
92537,Charter Discontinued (Merger or Purchase & Assumption),1
92797,Charter Discontinued (Merger or Purchase & Assumption),1
93039,Charter Discontinued (Merger or Purchase & Assumption),1
93057,"Failure, Government Assistance Provided",1
93066,Charter Discontinued (Merger or Purchase & Assumption),1
93187,Charter Discontinued (Merger or Purchase & Assumption),1
93356,"Failure, Government Assistance Provided",1
93413,Charter Discontinued (Merger or Purchase & Assumption),1
91651,Charter Discontinued (Merger or Purchase & Assumption),1
93570,Charter Discontinued (Merger or Purchase & Assumption),1
93628,Charter Discontinued (Merger or Purchase & Assumption),1
93758,Charter Discontinued (Merger or Purchase & Assumption),1
93879,Charter Discontinued (Merger or Purchase & Assumption),1
93990,Charter Discontinued (Merger or Purchase & Assumption),1
94139,Charter Discontinued (Merger or Purchase & Assumption),1
94429,Charter Discontinued (Merger or Purchase & Assumption),1
94456,"Failure, Government Assistance Provided",1
94791,Charter Discontinued (Merger or Purchase & Assumption),1
95136,Charter Discontinued (Merger or Purchase & Assumption),1
95293,Charter Discontinued (Merger or Purchase & Assumption),1
91688,Charter Discontinued (Merger or Purchase & Assumption),1
91558,Charter Discontinued (Merger or Purchase & Assumption),1
89274,Charter Discontinued (Merger or Purchase & Assumption),1
90588,Charter Discontinued (Merger or Purchase & Assumption),1
89470,Charter Discontinued (Merger or Purchase & Assumption),1
89555,Charter Discontinued (Merger or Purchase & Assumption),1
89788,Charter Discontinued (Merger or Purchase & Assumption),1
89854,Charter Discontinued (Merger or Purchase & Assumption),1
89975,"Failure, Government Assistance Provided",1
90092,Charter Discontinued (Merger or Purchase & Assumption),1
90195,Charter Discontinued (Merger or Purchase & Assumption),1
90337,Charter Discontinued (Merger or Purchase & Assumption),1
90373,Charter Discontinued (Merger or Purchase & Assumption),1
90403,Charter Discontinued (Merger or Purchase & Assumption),1
90551,"Failure, Government Assistance Provided",1
90597,Charter Discontinued (Merger or Purchase & Assumption),1
91521,Charter Discontinued (Merger or Purchase & Assumption),1
90627,Charter Discontinued (Merger or Purchase & Assumption),1
90793,Charter Discontinued (Merger or Purchase & Assumption),1
90887,Charter Discontinued (Merger or Purchase & Assumption),1
91053,"Failure, Government Assistance Provided",1
91080,Charter Discontinued (Merger or Purchase & Assumption),1
91099,Charter Discontinued (Merger or Purchase & Assumption),1
91259,Charter Discontinued (Merger or Purchase & Assumption),1
91286,Charter Discontinued (Merger or Purchase & Assumption),1
91437,Charter Discontinued (Merger or Purchase & Assumption),1
91482,Charter Discontinued (Merger or Purchase & Assumption),1
91491,Charter Discontinued (Merger or Purchase & Assumption),1
79293,Charter Discontinued (Merger or Purchase & Assumption),1
79190,Charter Discontinued (Merger or Purchase & Assumption),1
79127,Charter Discontinued (Merger or Purchase & Assumption),1
70058,Charter Discontinued (Merger or Purchase & Assumption),1
68354,"Failure, Government Assistance Provided",1
68756,Charter Discontinued (Merger or Purchase & Assumption),1
68859,Charter Discontinued (Merger or Purchase & Assumption),1
68943,Charter Discontinued (Merger or Purchase & Assumption),1
69409,Charter Discontinued (Merger or Purchase & Assumption),1
69557,Charter Discontinued (Merger or Purchase & Assumption),1
69593,Charter Discontinued (Merger or Purchase & Assumption),1
69678,Charter Discontinued (Merger or Purchase & Assumption),1
69771,Charter Discontinued (Merger or Purchase & Assumption),1
69959,Charter Discontinued (Merger or Purchase & Assumption),1
70012,Charter Discontinued (Merger or Purchase & Assumption),1
70889,Charter Discontinued (Merger or Purchase & Assumption),1
68176,Charter Discontinued (Merger or Purchase & Assumption),1
70982,Charter Discontinued (Merger or Purchase & Assumption),1
70991,Charter Discontinued (Merger or Purchase & Assumption),1
71055,"Failure, Government Assistance Provided",1
71297,Charter Discontinued (Merger or Purchase & Assumption),1
71318,Charter Discontinued (Merger or Purchase & Assumption),1
71457,Charter Discontinued (Merger or Purchase & Assumption),1
71756,"Failure, Government Assistance Provided",1
71998,Charter Discontinued (Merger or Purchase & Assumption),1
72070,Charter Discontinued (Merger or Purchase & Assumption),1
72276,Charter Discontinued (Merger or Purchase & Assumption),1
72557,"Failure, Government Assistance Provided",1
68297,"Failure, Government Assistance Provided",1
67692,Charter Discontinued (Merger or Purchase & Assumption),1
72632,Charter Discontinued (Merger or Purchase & Assumption),1
65278,Charter Discontinued (Merger or Purchase & Assumption),1
63500,Charter Discontinued (Merger or Purchase & Assumption),1
63872,Charter Discontinued (Merger or Purchase & Assumption),1
63984,Charter Discontinued (Merger or Purchase & Assumption),1
64066,Charter Discontinued (Merger or Purchase & Assumption),1
64075,Charter Discontinued (Merger or Purchase & Assumption),1
64178,Charter Discontinued (Merger or Purchase & Assumption),1
64383,Charter Discontinued (Merger or Purchase & Assumption),1
64459,"Failure, Government Assistance Provided",1
64543,Charter Discontinued (Merger or Purchase & Assumption),1
65184,Charter Discontinued (Merger or Purchase & Assumption),1
65205,Charter Discontinued (Merger or Purchase & Assumption),1
65296,Charter Discontinued (Merger or Purchase & Assumption),1
67656,"Failure, Government Assistance Provided",1
65513,Charter Discontinued (Merger or Purchase & Assumption),1
65559,Charter Discontinued (Merger or Purchase & Assumption),1
66015,Charter Discontinued (Merger or Purchase & Assumption),1
66350,Charter Discontinued (Merger or Purchase & Assumption),1
66846,"Failure, Government Assistance Provided",1
66921,Charter Discontinued (Merger or Purchase & Assumption),1
67085,Charter Discontinued (Merger or Purchase & Assumption),1
67094,Charter Discontinued (Merger or Purchase & Assumption),1
67115,Charter Discontinued (Merger or Purchase & Assumption),1
67151,Charter Discontinued (Merger or Purchase & Assumption),1
67441,Charter Discontinued (Merger or Purchase & Assumption),1
72584,Charter Discontinued (Merger or Purchase & Assumption),1
72687,Charter Discontinued (Merger or Purchase & Assumption),1
78979,Charter Discontinued (Merger or Purchase & Assumption),1
77347,Charter Discontinued (Merger or Purchase & Assumption),1
75932,Charter Discontinued (Merger or Purchase & Assumption),1
76087,Charter Discontinued (Merger or Purchase & Assumption),1
76096,Charter Discontinued (Merger or Purchase & Assumption),1
76117,Sale of Assets,1
76153,Charter Discontinued (Merger or Purchase & Assumption),1
76229,Charter Discontinued (Merger or Purchase & Assumption),1
76500,Charter Discontinued (Merger or Purchase & Assumption),1
76555,Charter Discontinued (Merger or Purchase & Assumption),1
76854,Charter Discontinued (Merger or Purchase & Assumption),1
77020,Charter Discontinued (Merger or Purchase & Assumption),1
77253,Charter Discontinued (Merger or Purchase & Assumption),1
77374,Charter Discontinued (Merger or Purchase & Assumption),1
75633,Charter Retained (Merger or Purchase & Assumption),1
77486,Charter Discontinued (Merger or Purchase & Assumption),1
77776,Charter Discontinued (Merger or Purchase & Assumption),1
77851,Charter Retained (Merger or Purchase & Assumption),1
77897,Charter Discontinued (Merger or Purchase & Assumption),1
77936,Charter Discontinued (Merger or Purchase & Assumption),1
78054,Charter Discontinued (Merger or Purchase & Assumption),1
78157,"Failure, Government Assistance Provided",1
78193,"Failure, Government Assistance Provided",1
78296,Charter Discontinued (Merger or Purchase & Assumption),1
78559,Charter Discontinued (Merger or Purchase & Assumption),1
78577,Charter Discontinued (Merger or Purchase & Assumption),1
75633,"Failure, Government Assistance Provided",1
75464,"Failure, Government Assistance Provided",1
72696,Charter Discontinued (Merger or Purchase & Assumption),1
74382,Charter Discontinued (Merger or Purchase & Assumption),1
72753,"Failure, Government Assistance Provided",1
73152,"Failure, Government Assistance Provided",1
73394,Charter Discontinued (Merger or Purchase & Assumption),1
73497,Charter Discontinued (Merger or Purchase & Assumption),1
73581,Charter Discontinued (Merger or Purchase & Assumption),1
73639,"Failure, Government Assistance Provided",1
73787,Charter Discontinued (Merger or Purchase & Assumption),1
74056,Charter Discontinued (Merger or Purchase & Assumption),1
74177,Charter Discontinued (Merger or Purchase & Assumption),1
74355,"Failure, Government Assistance Provided",1
74373,Charter Discontinued (Merger or Purchase & Assumption),1
74403,Charter Discontinued (Merger or Purchase & Assumption),1
75464,Charter Discontinued (Merger or Purchase & Assumption),1
74458,Charter Discontinued (Merger or Purchase & Assumption),1
74579,Charter Discontinued (Merger or Purchase & Assumption),1
74681,Charter Discontinued (Merger or Purchase & Assumption),1
74690,Charter Discontinued (Merger or Purchase & Assumption),1
74887,"Failure, Government Assistance Provided",1
74999,Charter Discontinued (Merger or Purchase & Assumption),1
75026,"Failure, Government Assistance Provided",1
75053,Charter Discontinued (Merger or Purchase & Assumption),1
75053,"Failure, Government Assistance Provided",1
75138,Charter Discontinued (Merger or Purchase & Assumption),1
75446,"Failure, Government Assistance Provided",1
95725,Charter Discontinued (Merger or Purchase & Assumption),1
96254,Charter Discontinued (Merger or Purchase & Assumption),1
264259,Charter Discontinued (Merger or Purchase & Assumption),1
96254,"Failure, Government Assistance Provided",1
118053,"Failure, Government Assistance Provided",1
118259,Charter Discontinued (Merger or Purchase & Assumption),1
118660,Charter Discontinued (Merger or Purchase & Assumption),1
118679,Charter Discontinued (Merger or Purchase & Assumption),1
118688,Charter Discontinued (Merger or Purchase & Assumption),1
118754,Charter Discontinued (Merger or Purchase & Assumption),1
118978,Charter Discontinued (Merger or Purchase & Assumption),1
118987,Charter Discontinued (Merger or Purchase & Assumption),1
119005,Charter Discontinued (Merger or Purchase & Assumption),1
119274,Charter Discontinued (Merger or Purchase & Assumption),1
119331,Charter Discontinued (Merger or Purchase & Assumption),1
119416,Charter Discontinued (Merger or Purchase & Assumption),1
119519,Charter Discontinued (Merger or Purchase & Assumption),1
119519,"Failure, Government Assistance Provided",1
119706,Charter Discontinued (Merger or Purchase & Assumption),1
119920,Charter Discontinued (Merger or Purchase & Assumption),1
120494,Charter Discontinued (Merger or Purchase & Assumption),1
120636,Charter Discontinued (Merger or Purchase & Assumption),1
120645,Charter Discontinued (Merger or Purchase & Assumption),1
120823,Charter Retained (Merger or Purchase & Assumption),1
121642,"Failure, Government Assistance Provided",1
121679,Charter Discontinued (Merger or Purchase & Assumption),1
121697,Charter Discontinued (Merger or Purchase & Assumption),1
121790,Charter Discontinued (Merger or Purchase & Assumption),1
122591,Charter Discontinued (Merger or Purchase & Assumption),1
118053,Charter Discontinued (Merger or Purchase & Assumption),1
117850,"Failure, Government Assistance Provided",1
117579,Charter Discontinued (Merger or Purchase & Assumption),1
115221,Charter Discontinued (Merger or Purchase & Assumption),1
113991,Charter Discontinued (Merger or Purchase & Assumption),1
114149,Charter Discontinued (Merger or Purchase & Assumption),1
114251,Charter Discontinued (Merger or Purchase & Assumption),1
114260,"Failure, Government Assistance Provided",1
114644,Charter Discontinued (Merger or Purchase & Assumption),1
114653,Charter Discontinued (Merger or Purchase & Assumption),1
114680,Charter Discontinued (Merger or Purchase & Assumption),1
114699,Charter Discontinued (Merger or Purchase & Assumption),1
114747,Charter Discontinued (Merger or Purchase & Assumption),1
114970,Charter Discontinued (Merger or Purchase & Assumption),1
115146,Charter Discontinued (Merger or Purchase & Assumption),1
115249,Charter Discontinued (Merger or Purchase & Assumption),1
117195,Charter Discontinued (Merger or Purchase & Assumption),1
115397,Charter Discontinued (Merger or Purchase & Assumption),1
115593,Charter Discontinued (Merger or Purchase & Assumption),1
115931,Charter Discontinued (Merger or Purchase & Assumption),1
116077,Charter Discontinued (Merger or Purchase & Assumption),1
116237,"Failure, Government Assistance Provided",1
116376,Charter Discontinued (Merger or Purchase & Assumption),1
116581,Charter Discontinued (Merger or Purchase & Assumption),1
116938,Charter Discontinued (Merger or Purchase & Assumption),1
116956,Charter Discontinued (Merger or Purchase & Assumption),1
116992,Charter Discontinued (Merger or Purchase & Assumption),1
117083,"Failure, Government Assistance Provided",1
122685,Charter Discontinued (Merger or Purchase & Assumption),1
123299,Charter Discontinued (Merger or Purchase & Assumption),1
124287,"Failure, Government Assistance Provided",1
131173,Charter Discontinued (Merger or Purchase & Assumption),1
129385,Charter Discontinued (Merger or Purchase & Assumption),1
129442,Charter Discontinued (Merger or Purchase & Assumption),1
129572,Charter Discontinued (Merger or Purchase & Assumption),1
129817,Charter Discontinued (Merger or Purchase & Assumption),1
129826,Charter Discontinued (Merger or Purchase & Assumption),1
129992,Charter Discontinued (Merger or Purchase & Assumption),1
130185,Charter Discontinued (Merger or Purchase & Assumption),1
130194,Charter Discontinued (Merger or Purchase & Assumption),1
130402,Charter Discontinued (Merger or Purchase & Assumption),1
130541,"Failure, Government Assistance Provided",1
130541,Sale of Assets,1
131191,Charter Discontinued (Merger or Purchase & Assumption),1
128883,Charter Discontinued (Merger or Purchase & Assumption),1
131258,Charter Discontinued (Merger or Purchase & Assumption),1
131379,Charter Discontinued (Merger or Purchase & Assumption),1
131520,"Failure, Government Assistance Provided",1
131557,Charter Discontinued (Merger or Purchase & Assumption),1
131584,Charter Discontinued (Merger or Purchase & Assumption),1
131650,"Failure, Government Assistance Provided",1
132031,"Failure, Government Assistance Provided",1
132107,Charter Discontinued (Merger or Purchase & Assumption),1
132170,Charter Discontinued (Merger or Purchase & Assumption),1
132415,Charter Discontinued (Merger or Purchase & Assumption),1
132497,Charter Discontinued (Merger or Purchase & Assumption),1
128959,Charter Discontinued (Merger or Purchase & Assumption),1
128687,Charter Discontinued (Merger or Purchase & Assumption),1
124399,Charter Discontinued (Merger or Purchase & Assumption),1
126834,Charter Discontinued (Merger or Purchase & Assumption),1
124661,Charter Discontinued (Merger or Purchase & Assumption),1
124661,"Failure, Government Assistance Provided",1
124689,Charter Discontinued (Merger or Purchase & Assumption),1
124942,Charter Discontinued (Merger or Purchase & Assumption),1
125378,Charter Discontinued (Merger or Purchase & Assumption),1
125471,"Failure, Government Assistance Provided",1
125677,Charter Discontinued (Merger or Purchase & Assumption),1
125855,"Failure, Government Assistance Provided",1
126049,"Failure, Government Assistance Provided",1
126740,"Failure, Government Assistance Provided",1
126786,Charter Discontinued (Merger or Purchase & Assumption),1
126946,"Failure, Government Assistance Provided",1
128678,Charter Discontinued (Merger or Purchase & Assumption),1
127176,Charter Discontinued (Merger or Purchase & Assumption),1
127279,Charter Discontinued (Merger or Purchase & Assumption),1
127345,Charter Discontinued (Merger or Purchase & Assumption),1
127541,Charter Discontinued (Merger or Purchase & Assumption),1
127792,Charter Discontinued (Merger or Purchase & Assumption),1
127989,Charter Discontinued (Merger or Purchase & Assumption),1
128146,Charter Discontinued (Merger or Purchase & Assumption),1
128146,"Failure, Government Assistance Provided",1
128191,Charter Discontinued (Merger or Purchase & Assumption),1
128445,"Failure, Government Assistance Provided",1
128511,Charter Discontinued (Merger or Purchase & Assumption),1
113955,"Failure, Government Assistance Provided",1
113656,Charter Discontinued (Merger or Purchase & Assumption),1
113601,"Failure, Government Assistance Provided",1
101288,Charter Discontinued (Merger or Purchase & Assumption),1
100272,Charter Discontinued (Merger or Purchase & Assumption),1
100348,Charter Discontinued (Merger or Purchase & Assumption),1
100357,Charter Discontinued (Merger or Purchase & Assumption),1
100375,Charter Discontinued (Merger or Purchase & Assumption),1
100571,Charter Discontinued (Merger or Purchase & Assumption),1
100580,Charter Discontinued (Merger or Purchase & Assumption),1
100674,Charter Discontinued (Merger or Purchase & Assumption),1
100692,Charter Discontinued (Merger or Purchase & Assumption),1
100898,Charter Discontinued (Merger or Purchase & Assumption),1
101233,Charter Discontinued (Merger or Purchase & Assumption),1
101279,"Failure, Government Assistance Provided",1
101327,Charter Discontinued (Merger or Purchase & Assumption),1
99983,Charter Discontinued (Merger or Purchase & Assumption),1
101345,"Failure, Government Assistance Provided",1
101859,Charter Discontinued (Merger or Purchase & Assumption),1
102230,"Failure, Government Assistance Provided",1
102342,Charter Discontinued (Merger or Purchase & Assumption),1
102445,Charter Discontinued (Merger or Purchase & Assumption),1
102584,Charter Discontinued (Merger or Purchase & Assumption),1
103059,Charter Discontinued (Merger or Purchase & Assumption),1
103442,Charter Discontinued (Merger or Purchase & Assumption),1
103554,Charter Discontinued (Merger or Purchase & Assumption),1
103602,Charter Discontinued (Merger or Purchase & Assumption),1
103639,Charter Discontinued (Merger or Purchase & Assumption),1
100188,Charter Discontinued (Merger or Purchase & Assumption),1
99684,Charter Discontinued (Merger or Purchase & Assumption),1
104056,Charter Discontinued (Merger or Purchase & Assumption),1
98182,Charter Discontinued (Merger or Purchase & Assumption),1
96357,"Failure, Government Assistance Provided",1
96487,"Failure, Government Assistance Provided",1
96656,Charter Discontinued (Merger or Purchase & Assumption),1
97028,Charter Discontinued (Merger or Purchase & Assumption),1
97037,Charter Discontinued (Merger or Purchase & Assumption),1
97185,Charter Discontinued (Merger or Purchase & Assumption),1
97194,Charter Discontinued (Merger or Purchase & Assumption),1
97699,"Failure, Government Assistance Provided",1
97895,Charter Discontinued (Merger or Purchase & Assumption),1
97943,Charter Discontinued (Merger or Purchase & Assumption),1
97998,Charter Discontinued (Merger or Purchase & Assumption),1
98351,Charter Discontinued (Merger or Purchase & Assumption),1
99545,"Failure, Government Assistance Provided",1
98454,Charter Discontinued (Merger or Purchase & Assumption),1
98463,Charter Discontinued (Merger or Purchase & Assumption),1
98463,"Failure, Government Assistance Provided",1
98539,"Failure, Government Assistance Provided",1
98575,Charter Discontinued (Merger or Purchase & Assumption),1
98632,"Failure, Government Assistance Provided",1
98771,Charter Discontinued (Merger or Purchase & Assumption),1
98986,Charter Discontinued (Merger or Purchase & Assumption),1
99059,Charter Discontinued (Merger or Purchase & Assumption),1
99134,Charter Discontinued (Merger or Purchase & Assumption),1
99255,Charter Discontinued (Merger or Purchase & Assumption),1
103947,"Failure, Government Assistance Provided",1
104074,Charter Discontinued (Merger or Purchase & Assumption),1
113441,Charter Discontinued (Merger or Purchase & Assumption),1
110758,Charter Discontinued (Merger or Purchase & Assumption),1
109257,"Failure, Government Assistance Provided",1
109314,"Failure, Government Assistance Provided",1
109396,Charter Discontinued (Merger or Purchase & Assumption),1
109453,Charter Discontinued (Merger or Purchase & Assumption),1
109583,Charter Discontinued (Merger or Purchase & Assumption),1
109659,Charter Discontinued (Merger or Purchase & Assumption),1
109686,Charter Discontinued (Merger or Purchase & Assumption),1
109686,Sale of Assets,1
110150,"Failure, Government Assistance Provided",1
110534,Charter Discontinued (Merger or Purchase & Assumption),1
110552,"Failure, Government Assistance Provided",1
110785,Charter Discontinued (Merger or Purchase & Assumption),1
108951,Charter Discontinued (Merger or Purchase & Assumption),1
110794,"Failure, Government Assistance Provided",1
110972,Charter Discontinued (Merger or Purchase & Assumption),1
111072,Charter Discontinued (Merger or Purchase & Assumption),1
111942,Charter Discontinued (Merger or Purchase & Assumption),1
111979,Charter Discontinued (Merger or Purchase & Assumption),1
112042,Charter Discontinued (Merger or Purchase & Assumption),1
112097,Charter Discontinued (Merger or Purchase & Assumption),1
112190,Charter Discontinued (Merger or Purchase & Assumption),1
112789,Charter Discontinued (Merger or Purchase & Assumption),1
113058,Charter Discontinued (Merger or Purchase & Assumption),1
113281,Charter Discontinued (Merger or Purchase & Assumption),1
109172,Charter Discontinued (Merger or Purchase & Assumption),1
108689,"Failure, Government Assistance Provided",1
104131,Charter Discontinued (Merger or Purchase & Assumption),1
106443,"Failure, Government Assistance Provided",1
104289,Charter Discontinued (Merger or Purchase & Assumption),1
104355,"Failure, Government Assistance Provided",1
104449,Charter Discontinued (Merger or Purchase & Assumption),1
104739,"Failure, Government Assistance Provided",1
104887,Charter Discontinued (Merger or Purchase & Assumption),1
105053,"Failure, Government Assistance Provided",1
105259,"Failure, Government Assistance Provided",1
105549,Charter Discontinued (Merger or Purchase & Assumption),1
105558,Charter Discontinued (Merger or Purchase & Assumption),1
105697,Charter Discontinued (Merger or Purchase & Assumption),1
105781,Charter Discontinued (Merger or Purchase & Assumption),1
106452,"Failure, Government Assistance Provided",1
108634,Charter Discontinued (Merger or Purchase & Assumption),1
106658,Charter Discontinued (Merger or Purchase & Assumption),1
106685,Charter Discontinued (Merger or Purchase & Assumption),1
106733,"Failure, Government Assistance Provided",1
106872,Charter Discontinued (Merger or Purchase & Assumption),1
107196,Charter Discontinued (Merger or Purchase & Assumption),1
107495,Charter Discontinued (Merger or Purchase & Assumption),1
107589,Charter Discontinued (Merger or Purchase & Assumption),1
107691,Charter Discontinued (Merger or Purchase & Assumption),1
107972,Charter Discontinued (Merger or Purchase & Assumption),1
108371,Charter Discontinued (Merger or Purchase & Assumption),1
108595,Charter Discontinued (Merger or Purchase & Assumption),1
63498,Charter Discontinued (Merger or Purchase & Assumption),1
63386,Charter Discontinued (Merger or Purchase & Assumption),1
63274,Charter Discontinued (Merger or Purchase & Assumption),1
63153,Charter Discontinued (Merger or Purchase & Assumption),1
22356,Charter Discontinued (Merger or Purchase & Assumption),1
22459,Charter Discontinued (Merger or Purchase & Assumption),1
22495,Charter Discontinued (Merger or Purchase & Assumption),1
22543,Charter Discontinued (Merger or Purchase & Assumption),1
22646,Charter Discontinued (Merger or Purchase & Assumption),1
22673,Charter Discontinued (Merger or Purchase & Assumption),1
22794,Charter Discontinued (Merger or Purchase & Assumption),1
22972,"Failure, Government Assistance Provided",1
23036,Charter Discontinued (Merger or Purchase & Assumption),1
23036,"Failure, Government Assistance Provided",1
23157,Charter Discontinued (Merger or Purchase & Assumption),1
23184,"Failure, Government Assistance Provided",1
23287,"Failure, Government Assistance Provided",1
23410,Charter Discontinued (Merger or Purchase & Assumption),1
23456,Charter Discontinued (Merger or Purchase & Assumption),1
23689,Charter Discontinued (Merger or Purchase & Assumption),1
23812,Charter Discontinued (Merger or Purchase & Assumption),1
24396,Charter Discontinued (Merger or Purchase & Assumption),1
24471,Charter Discontinued (Merger or Purchase & Assumption),1
24622,Charter Discontinued (Merger or Purchase & Assumption),1
24994,Charter Discontinued (Merger or Purchase & Assumption),1
25085,"Failure, Government Assistance Provided",1
25197,Charter Discontinued (Merger or Purchase & Assumption),1
25254,Charter Discontinued (Merger or Purchase & Assumption),1
25571,Charter Discontinued (Merger or Purchase & Assumption),1
22196,Charter Discontinued (Merger or Purchase & Assumption),1
22057,Charter Discontinued (Merger or Purchase & Assumption),1
21854,Charter Discontinued (Merger or Purchase & Assumption),1
19936,Charter Discontinued (Merger or Purchase & Assumption),1
18854,Charter Discontinued (Merger or Purchase & Assumption),1
